,cv,cf,tth,tthww,tthzz,tthtt,thq,thqww,thqzz,thqtt,thw,thwww,thwzz,thwtt,tot
86,1.5,0.5,0.05889286986,0.05102582188,0.00619939892,0.00166764906,0.158238195768,0.137097189408,0.016656667872,0.004484338488,0.020031780699,0.017355441516,0.002108605044,0.000567734139,0.237162846327
87,1.5,0.667,0.10467106881,0.08872546144,0.01077972896,0.00516587841,0.13196399268,0.111862025216,0.013590713344,0.00651125412,0.016453416105,0.013947088554,0.001694506086,0.000811821465,0.253088477595
88,1.5,0.75,0.13222059477,0.1106355283,0.0134416997,0.00814336677,0.120691592208,0.100989250176,0.012269721984,0.007432620048,0.015111493089,0.012644612008,0.001536261272,0.000930619809,0.268023680067
89,1.5,0.833,0.1629342726,0.1344012769,0.0163291271,0.0122038686,0.11061266088,0.091243234784,0.011085626656,0.00828379944,0.014059710021,0.011597686772,0.001409064748,0.001052958501,0.287606643501
90,1.5,1.0,0.23420094027,0.18701148202,0.02272102118,0.02446843707,0.093958377264,0.075026703408,0.009115393872,0.009816279984,0.01282027446,0.01023708483,0.00124375797,0.00133943166,0.340979591994
91,1.5,1.25,0.36414049782,0.27463004558,0.03336626722,0.05614418502,0.078070887408,0.058880025056,0.007153647904,0.012037214448,0.013143996201,0.00991305245,0.00120438955,0.002026554201,0.455355381429
92,1.5,1.333,0.41335181448,0.30528677608,0.03709091672,0.07097412168,0.075183212784,0.055527079904,0.006746280736,0.012909852144,0.013824201951,0.010210026456,0.001240470504,0.002373704991,0.502359229215
93,1.5,1.5,0.52136959116,0.36822802808,0.04473798472,0.10840357836,0.072956786016,0.051527235008,0.006260318272,0.015169232736,0.016049259156,0.011335120328,0.001377164152,0.003336974676,0.610375636332
94,1.5,2.0,0.9152003883,0.55640066768,0.06760008112,0.2911996395,0.094432120416,0.057410074464,0.006975055776,0.030046990176,0.029423752617,0.017888257646,0.002173339714,0.009362155257,1.03905626133
95,1.5,2.5,1.41207461538,0.72815432206,0.08846734754,0.59545294578,0.1569862272,0.080952062096,0.009835297264,0.06619886784,0.052587612693,0.027117501558,0.003294649722,0.022175461413,1.62164845527
96,1.5,3.0,2.01021661104,0.87436250968,0.10623095912,1.02962314224,0.25935404568,0.112808078128,0.013705654352,0.1328403132,0.085263352902,0.037086006972,0.004505776548,0.043671569382,2.35483400962
97,1.5,4.0,3.50890568127,1.0914338655,0.1326041145,2.28486770127,0.580391071896,0.180529066352,0.021933437968,0.377928567576,0.178547059803,0.0555364775,0.0067474225,0.116263159803,4.26784381297
98,1.5,6.0,7.72436332602,1.3245335367,0.1609246353,6.23890515402,1.67957259842,0.288004017952,0.034991142368,1.3565774381,0.475645388526,0.08156095437,0.00990927483,0.384175159326,9.87958131297
